Mod:Item:MetaData, Localized Name
biomesoplenty:mud:0, Грязь
biomesoplenty:flesh:0, Плоть
biomesoplenty:crystal:0, Небесный Кристалл
biomesoplenty:biome_block:0, Руда Эссенции Биома
biomesoplenty:gem_ore:0, Аметистовая Руда из Края
biomesoplenty:gem_ore:1, Рубиновая Руда
biomesoplenty:gem_ore:2, Хризолитовая Руда
biomesoplenty:gem_ore:3, Топазовая Руда
biomesoplenty:gem_ore:4, Танзанитовая Руда
biomesoplenty:gem_ore:5, Малахитовая Руда
biomesoplenty:gem_ore:6, Сапфировая Руда
biomesoplenty:gem_ore:7, Янтарная Руда
biomesoplenty:gem_block:0, Блок Аметиста
biomesoplenty:gem_block:1, Блок Рубина
biomesoplenty:gem_block:2, Блок Хризолита
biomesoplenty:gem_block:3, Блок Топаза
biomesoplenty:gem_block:4, Блок Танзанита
biomesoplenty:gem_block:5, Блок Малахита
biomesoplenty:gem_block:6, Блок Сапфира
biomesoplenty:gem_block:7, Блок Янтаря
biomesoplenty:hive:0, Блок Улья
biomesoplenty:hive:1, Блок Медового Сота
biomesoplenty:hive:2, Пустой Блок Медового Сота
biomesoplenty:hive:3, Заполненный Блок Медового Сота
biomesoplenty:honey_block:0, Медовый Блок
biomesoplenty:blue_fire:0, Синий Огонёк
biomesoplenty:bamboo_thatching:0, Бамбуковая Солома
biomesoplenty:mud_brick_block:0, Кирпичи из Грязи
biomesoplenty:mud_brick_stairs:0, Ступеньки из Грязи
biomesoplenty:other_slab:0, Плитка из Грязи
biomesoplenty:other_slab:1, Плита из Белого Песчаника
biomesoplenty:log_0:4, Священный Дуб
biomesoplenty:log_0:5, Вишнёвое Дерево
biomesoplenty:log_0:6, Теневое Дерево
biomesoplenty:log_0:7, Пихта
biomesoplenty:log_1:4, Эфирное Дерево
biomesoplenty:log_1:5, Магическое Дерево
biomesoplenty:log_1:6, Мангровое Дерево
biomesoplenty:log_1:7, Пальма
biomesoplenty:log_2:4, Красное Дерево
biomesoplenty:log_2:5, Ива
biomesoplenty:log_2:6, Сосна
biomesoplenty:log_2:7, Адское Дерево
biomesoplenty:log_3:4, Жакаранда
biomesoplenty:log_3:5, Махагони
biomesoplenty:log_3:6, Эбеновое Дерево
biomesoplenty:log_3:7, Эвкалипт
biomesoplenty:log_4:4, Стебель Гигантского Цветка
biomesoplenty:log_4:5, Мёртвое Дерево
biomesoplenty:leaves_0:8, Пожелтевшие Осенние Листья
biomesoplenty:leaves_0:9, Покрасневшие Осенние Листья
biomesoplenty:leaves_0:10, Бамбуковые Листья
biomesoplenty:leaves_0:11, Магические Листья
biomesoplenty:leaves_1:8, Теневые Листья
biomesoplenty:leaves_1:9, Мертвые Листья
biomesoplenty:leaves_1:10, Пихтовые Листья
biomesoplenty:leaves_1:11, Эфирные Листья
biomesoplenty:leaves_2:8, Изначальные Листья
biomesoplenty:leaves_2:9, Розовые Вишнёвые Листья
biomesoplenty:leaves_2:10, Белые Вишнёвые Листья
biomesoplenty:leaves_2:11, Клёновые Листья
biomesoplenty:leaves_3:8, Листья Адского Дерева
biomesoplenty:leaves_3:9, Листья Цветущий Дуба
biomesoplenty:leaves_3:10, Жакарандовые Листья
biomesoplenty:leaves_3:11, Листья Священного Дуба
biomesoplenty:leaves_4:8, Мангровые Листья
biomesoplenty:leaves_4:9, Пальмовые Листья
biomesoplenty:leaves_4:10, Листья Красного Дерева
biomesoplenty:leaves_4:11, Ивовые Листья
biomesoplenty:leaves_5:8, Сосновые Листья
biomesoplenty:leaves_5:9, Махагоневые Листья
biomesoplenty:leaves_5:10, Эбеновые Листья
biomesoplenty:leaves_5:11, Эвкалиптовые Листья
biomesoplenty:leaves_6:8, Лепесток Красного Гигантского Цветка
biomesoplenty:leaves_6:9, Лепесток Жёлтого Гигантского Цветка
biomesoplenty:planks_0:0, Доски из Священного Дуба
biomesoplenty:planks_0:1, Вишнёвые Доски
biomesoplenty:planks_0:2, Теневые Доски
biomesoplenty:planks_0:3, Пихтовые Доски
biomesoplenty:planks_0:4, Эфирные Доски
biomesoplenty:planks_0:5, Магические Доски
biomesoplenty:planks_0:6, Мангровые Доски
biomesoplenty:planks_0:7, Пальмовые Доски
biomesoplenty:planks_0:8, Доски из Красного Дерева
biomesoplenty:planks_0:9, Ивовые Доски
biomesoplenty:planks_0:10, Сосновые Доски
biomesoplenty:planks_0:11, Доски из Адского Дерева
biomesoplenty:planks_0:12, Жакарандовые Доски
biomesoplenty:planks_0:13, Махагоновые Доски
biomesoplenty:planks_0:14, Эбеновые Доски
biomesoplenty:planks_0:15, Эвкалиптовые Доски
biomesoplenty:sacred_oak_stairs:0, Ступеньки из Священного Дуба
biomesoplenty:cherry_stairs:0, Лестница Вишнёвого Дерева
biomesoplenty:umbran_stairs:0, Теневые Ступеньки
biomesoplenty:fir_stairs:0, Пихтовые Ступеньки
biomesoplenty:ethereal_stairs:0, Эфирные Ступеньки
biomesoplenty:magic_stairs:0, Ступеньки из Магического Дерева
biomesoplenty:mangrove_stairs:0, Мангровые Ступеньки
biomesoplenty:palm_stairs:0, Пальмовые Ступеньки
biomesoplenty:redwood_stairs:0, Ступеньки из Красного Дерева
biomesoplenty:willow_stairs:0, Ивовые Ступеньки
biomesoplenty:pine_stairs:0, Сосновые Ступеньки
biomesoplenty:hellbark_stairs:0, Ступеньки из Адского Дерева
biomesoplenty:jacaranda_stairs:0, Жакарандовые Ступеньки
biomesoplenty:mahogany_stairs:0, Махагоновые Ступеньки
biomesoplenty:ebony_stairs:0, Эбеновые Ступеньки
biomesoplenty:eucalyptus_stairs:0, Эвкалиптовые Ступеньки
biomesoplenty:wood_slab_0:0, Плита из Священного Дуба
biomesoplenty:wood_slab_0:1, Плита Вишнёвого Дерева
biomesoplenty:wood_slab_0:2, Теневая Плитка
biomesoplenty:wood_slab_0:3, Пихтовый Плитка
biomesoplenty:wood_slab_0:4, Эфирная Плитка
biomesoplenty:wood_slab_0:5, Плита из Магического Дерева
biomesoplenty:wood_slab_0:6, Мангровая Плитка
biomesoplenty:wood_slab_0:7, Пальмовая Плитка
biomesoplenty:wood_slab_1:0, Плитка из Красного Дерева
biomesoplenty:wood_slab_1:1, Ивоваа Плитка
biomesoplenty:wood_slab_1:2, Сосновая Плитка
biomesoplenty:wood_slab_1:3, Плита из Адского Дерева
biomesoplenty:wood_slab_1:4, Жакарандовая Плитка
biomesoplenty:wood_slab_1:5, Махагоновая Плитка
biomesoplenty:wood_slab_1:6, Эбоновая Плитка
biomesoplenty:wood_slab_1:7, Эвкалиптовая Плитка
biomesoplenty:sacred_oak_fence:0, Забор из Священного Дуба
biomesoplenty:cherry_fence:0, Вишнёвый Забор
biomesoplenty:umbran_fence:0, Теневой Забор
biomesoplenty:fir_fence:0, Пихтовый Забор
biomesoplenty:ethereal_fence:0, Эфирный Забор
biomesoplenty:magic_fence:0, Забор из Магического Дерева
biomesoplenty:mangrove_fence:0, Мангровый Забор
biomesoplenty:palm_fence:0, Пальмовый Забор
biomesoplenty:redwood_fence:0, Забор из Красного Дерева
biomesoplenty:willow_fence:0, Ивовый Забор
biomesoplenty:pine_fence:0, Сосновый Забор
biomesoplenty:hellbark_fence:0, Забор из Адского Дерева
biomesoplenty:jacaranda_fence:0, Жакарандовый Забор
biomesoplenty:mahogany_fence:0, Махагоновый Забор
biomesoplenty:ebony_fence:0, Забор из Эбенового Дерева
biomesoplenty:eucalyptus_fence:0, Эвкалиптовый Забор
biomesoplenty:sacred_oak_fence_gate:0, Калитка из Священного Дуба
biomesoplenty:cherry_fence_gate:0, Вишнёвая Калитка
biomesoplenty:umbran_fence_gate:0, Теневая Калитка
biomesoplenty:fir_fence_gate:0, Пихтовая Калитка
biomesoplenty:ethereal_fence_gate:0, Эфирная Калитка
biomesoplenty:magic_fence_gate:0, Калитка из Магического Дерева
biomesoplenty:mangrove_fence_gate:0, Мангровая Калитка
biomesoplenty:palm_fence_gate:0, Пальмовая Калитка
biomesoplenty:redwood_fence_gate:0, Калитка из Красного Дерева
